seconds 	point x 	point y 	point z 	position x	position y	position z	flag    	
28.365  	-4.837  	2.125   	-10.363 	0.000   	1.820   	0.000   	-       	
28.368  	-4.837  	2.125   	-10.363 	0.000   	1.820   	0.000   	-       	
28.382  	-4.837  	2.125   	-10.363 	0.000   	1.820   	0.000   	-       	
28.399  	-4.837  	2.127   	-10.448 	0.000   	1.820   	0.000   	-       	
28.416  	-5.039  	2.165   	-11.112 	0.000   	1.820   	0.000   	-       	
28.433  	-4.975  	2.164   	-11.111 	0.000   	1.820   	0.000   	-       	
28.450  	-4.955  	2.166   	-11.207 	0.000   	1.820   	0.000   	-       	
28.465  	-4.877  	2.225   	-11.270 	0.000   	1.820   	0.000   	-       	
28.482  	-4.731  	2.262   	-11.270 	0.000   	1.820   	0.000   	-       	
28.499  	-4.607  	2.317   	-11.270 	0.000   	1.820   	0.000   	-       	
28.516  	-4.463  	2.372   	-11.270 	0.000   	1.820   	0.000   	-       	
28.532  	-4.279  	2.445   	-11.270 	0.000   	1.820   	0.000   	-       	
28.549  	-4.178  	2.500   	-11.270 	0.000   	1.820   	0.000   	-       	
28.566  	-3.978  	2.553   	-11.270 	0.000   	1.820   	0.000   	-       	
28.582  	-3.899  	2.608   	-11.270 	0.000   	1.820   	0.000   	-       	
28.599  	-3.820  	2.606   	-11.270 	0.000   	1.820   	0.000   	-       	
28.615  	-3.800  	2.625   	-11.270 	0.000   	1.820   	0.000   	-       	
28.632  	-3.800  	2.625   	-11.270 	0.000   	1.820   	0.000   	-       	
